,blockNumber,address,gasPrice,meanGasPriceLastTenBlocks,stdGasPriceLastTenBlocks,meanGasPriceLastTenBlocksSameEOA,stdGasPriceLastTenBlocksSameEOA,usedGasToken,predictedGasPrice
1151,10998337,0x6759e3C6dE84BB643427F74DEb02A15Cac9e8351,2.17035935998e-07,8.255983259510642e-08,2.686001208028677e-07,1.63369032192875e-07,1.0849605676063437e-07,False,4.048685720871744e-08
1152,11073168,0x3C28AFa9c4de3f245C550340B2205286723193ce,3.5030000001e-08,3.0524343490431364e-08,2.3206329392801777e-08,3.3014999999999995e-08,2.0150000010000003e-09,False,4.048685555613858e-08
1153,10042417,0x006876727aAAD2A83dAC0d7A727cab216BF134B1,4.2000521063e-08,1.904746527614959e-08,1.616977788736569e-08,3.8000260531e-08,4.0002605319999996e-09,False,4.048685555613858e-08
1154,11016448,0x30b8235f492265A734347C0bF36E2FFcAD887be2,3.15024243111e-07,1.5385040679017068e-07,5.655838463230453e-07,6.575121215555e-07,3.4248787844449994e-07,False,4.048685720871744e-08
1155,10129328,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,6.2974963754e-08,3.540414663815942e-08,1.551626624088984e-08,6.314534734975e-08,3.6010981885589987e-09,False,4.048685617585565e-08
1156,11070206,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,4.39642186501e-07,5.2753643751347095e-08,2.785670548100049e-07,6.164141692945e-07,1.767719827935e-07,False,4.048685493642151e-08
1157,9847380,0xaaa1f2842784a61c16d51a3777EE7d6Af4970dc3,4.1670155134e-08,9.454068362661911e-09,1.300264141401634e-08,4.1335077566499997e-08,3.3507756749999857e-10,False,4.0486855142993866e-08
1158,10623648,0x0C90a6a53b758dbD682a8dBe32075144d105e472,5.7000000002e-08,6.163011263389432e-08,1.8589090940377812e-08,5.7000000000499995e-08,1.499999396639959e-18,False,4.0486855969283294e-08
1159,11043614,0x17ab75b3BD6B9872Fe8d021d6d72bab32f91aAEf,1.830229083e-07,5.742614157557011e-08,4.677719917512757e-08,1.830229083e-07,0.0,False,4.0486858861296305e-08
1160,10680681,0xB63C4E229da46a54b053dA51a9f8046b4f212DA0,2.02339596205e-07,1.0598398995435003e-07,3.8056456182098564e-08,2.0116979810199997e-07,1.1697981029999988e-09,False,4.048685720871744e-08
1161,10344698,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,5.0000000001e-08,3.113856334497705e-08,2.3920826345335846e-08,3.386666666666667e-08,1.163481365939691e-08,False,4.0486855969283294e-08
1162,11220114,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,1.475176474546e-06,5.252289752990422e-08,5.171101228379572e-07,2.8360709803959998e-06,1.3608945058499997e-06,False,4.0486855142993866e-08
1163,10921800,0xb53c472fEE3778fd088284670cA7947D30fd21B7,1.36e-07,9.26914690930909e-08,7.342656598037299e-08,1.1103333333333334e-07,2.7328902079829128e-08,False,4.048685844815159e-08
1164,10291084,0xC3518561F4370c8b826bC6864616991b83327074,2.21935207058e-07,3.7314093058478327e-08,1.4069078157731762e-08,1.09978421445e-07,8.010718753762467e-08,False,4.048685555613858e-08
1165,10878566,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,2.403234033482e-06,6.165947244336237e-07,3.0231709698915695e-07,1.2483710231806668e-06,5.651103244356905e-07,False,4.048687352793371e-08
1166,10722442,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,9.0137044968e-08,9.042017614695737e-08,2.7556130102631952e-08,8.90685224835e-08,1.0685224844999947e-09,False,4.0486857002145086e-08
1167,10968054,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,1.14000000088e-07,8.708771970939838e-08,4.956103820497198e-08,1.14000000088e-07,0.0,False,4.048685762186216e-08
1168,10304699,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,8.4854853452e-08,2.2722920350135116e-08,2.330349187992639e-08,7.178255155125001e-08,1.0523650503896299e-08,False,4.048685555613858e-08
1169,10861162,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,3.21999999999e-07,3.0095231812731535e-07,9.8811927623243e-08,3.5671333333300003e-07,2.9472722228845736e-08,False,4.048686237302639e-08
1170,11062295,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,7.06465254271e-07,4.811288925146442e-08,4.857942679497232e-08,6.1672899428375e-07,3.732280162523665e-07,False,4.048685555613858e-08
1171,11221127,0xA81a62d0f1CAa06d14765897082Ed5FD7C3245E7,4.25136690935e-07,3.64056077827979e-08,2.9273205442276208e-08,3.1256834546749996e-07,1.125683454675e-07,False,4.048685555613858e-08
1172,10884011,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,2.205681091092e-06,3.7610988432785935e-07,1.376542153793652e-07,2.205681091088e-06,4.000113093408433e-18,False,4.048686237302639e-08
1173,10667633,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,8.7999999999e-08,9.115228379288679e-08,4.050351824405287e-08,8.866666666600001e-08,9.428090413463597e-10,False,4.0486857002145086e-08
1174,10061029,0x00e866883fDcC4836F8Dc093b8B77AeDDE92cEEE,2.6137853282e-08,2.3197682080640913e-08,1.2970216864473456e-08,2.8188870126749997e-08,1.0930930270290078e-08,False,4.0486855142993866e-08
1175,10563684,0x5C2Bc88f19674FBF71BCeDe54f88E6b05ede40D7,4.72360954767e-07,5.608755583887592e-08,4.990147634180366e-08,8.569696341255e-07,5.397261960823373e-07,False,4.048685555613858e-08
1176,11134447,0xF4C3a6CA3d71fb34AF2721590D54f6b3d1ae47Bb,4.0000000001e-08,3.2378318732751126e-08,4.276872640566298e-08,9.007143813425e-08,9.25898240266781e-08,False,4.048685555613858e-08
1177,11180222,0xa21caEbD27a296678176aC886735bfd18F875B8f,4.7000000013e-08,4.34633337248325e-08,3.117727330009672e-08,9.37050044735e-08,7.94302879250745e-08,False,4.048685555613858e-08
1178,10862013,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,2.346e-07,1.6907535398125342e-07,5.639457291523736e-08,2.346e-07,0.0,False,4.048685803500688e-08
1179,10897351,0xa21caEbD27a296678176aC886735bfd18F875B8f,1.20000000013e-07,9.30333834291616e-08,4.6309355543071255e-08,1.20000000006e-07,7.000012625007546e-18,False,4.048685762186216e-08
1180,10659796,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,2.201e-07,1.8239426538831727e-07,6.614053962459828e-08,2.015499999995e-07,1.850006756744553e-08,False,4.04868598941581e-08
1181,10914117,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,1.30000000001e-07,1.4513715034293828e-07,7.522971463023052e-08,7.112499999997501e-07,9.969637342954268e-07,False,4.048685803500688e-08
1182,11047558,0xa21caEbD27a296678176aC886735bfd18F875B8f,1.031931746395e-06,8.52475977647971e-08,8.507845668126903e-08,3.797446016885e-07,2.926152572268875e-07,False,4.0486857828434514e-08
1183,11104965,0x17ab75b3BD6B9872Fe8d021d6d72bab32f91aAEf,2.12901785224e-07,4.536320248238671e-08,5.265702930021775e-08,2.12901785224e-07,0.0,False,4.048685555613858e-08
1184,10602548,0x82340a2FB217AD51CB3cE8CC68b0E11B42bfEA53,1.54e-07,4.598484685122102e-08,2.2965961849031782e-08,8.17499999995e-08,4.6283771454368864e-08,False,4.048685555613858e-08
1185,10683359,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,1.4541e-07,1.3908269516462028e-07,3.6589338414683647e-08,1.3646999999933334e-07,6.321534624279146e-09,False,4.0486858241579234e-08
1186,10752096,0x258726BDA77a0e0239b8E13B92f1d543659AD013,8.4934134815e-08,8.348900165769513e-08,2.146400522818186e-08,8.3967067407e-08,9.670674079999975e-10,False,4.048685658900037e-08
1187,11066852,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,2.4746033613e-08,4.9097760312287836e-08,3.53333396611871e-08,2.4373017535499998e-08,3.730160775000004e-10,False,4.0486855142993866e-08
1188,11148847,0xb5c2D8D414Ef99b34303496cFA667fC15E71b71A,3.6000001562e-08,4.5281330664275523e-08,4.686754427567524e-08,3.6000001561e-08,1.0000018035725066e-18,False,4.048685555613858e-08
1189,10813011,0x51db325B736aABEE2B614957AB93b9BB5261F954,1.20482732265e-07,1.0864169979885563e-07,8.576097837376136e-08,6.346026167298999e-07,9.719680194994393e-07,False,4.048685720871744e-08
1190,10093164,0x6B0B1bF809241b32bBcA8466b092990414BF3DD8,1.50065331336e-07,2.5335116101330067e-08,1.8409917443733444e-08,5.411644846725e-08,5.5426857354133306e-08,False,4.048685534956622e-08
1191,10086595,0x6B0B1bF809241b32bBcA8466b092990414BF3DD8,3.7000541038e-08,2.3825328177092188e-08,1.6270745431641212e-08,3.0500299989250005e-08,7.566674228945053e-09,False,4.0486855142993866e-08
1192,10949721,0x30b8235f492265A734347C0bF36E2FFcAD887be2,5.047479955771e-06,1.0157036885914682e-07,2.1319030880867434e-07,5.047479955771e-06,0.0,False,4.0486856382428015e-08
1193,10452897,0xb55DBB4dA8eE8Ee4D101B476DF1160065b81e12A,3.8000000001e-08,4.5675241248691326e-08,2.2153447955459375e-08,3.8000000001e-08,0.0,False,4.048685555613858e-08
1194,11295937,0xe73c1E4d7992a4A4f19f31531AE7b5DC352b74B0,2.23750922661e-07,1.0009261381820079e-07,3.898561083578995e-07,1.6137546133e-07,6.237546133100001e-08,False,4.048685720871744e-08
1195,10641424,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,1.44129999999e-07,1.3042286254618826e-07,5.3683847899827935e-08,1.34282499999e-07,5.685456775844845e-09,False,4.0486858241579234e-08
1196,10876000,0xdC18AC54733697E00744E9980708A87783B4399F,8.0000000001e-08,9.800178032392607e-08,1.7565318812206278e-07,8e-08,1.0000018035725066e-18,False,4.048685658900037e-08
1197,10054542,0xbB74a7991df73C9BA65306cD071DA478ecfEFb9D,2.3400290182e-08,2.2354861697558462e-08,1.8625401353991154e-08,2.7841887924999997e-08,1.2002325093171475e-08,False,4.048685555613858e-08
1198,10900604,0x51db325B736aABEE2B614957AB93b9BB5261F954,2.55000271549e-07,1.8274366691867684e-07,6.090920243399845e-08,2.52500135774e-07,2.500135774999984e-09,False,4.048686051387517e-08
1199,10695106,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,1.091e-07,1.2095445139462988e-07,1.1710146482839375e-07,1.045499999995e-07,4.500277769210475e-09,False,4.048685762186216e-08
1200,10640480,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,9.6999999999e-08,1.0421899050280832e-07,4.7250320506291226e-08,9.6999999999e-08,0.0,False,4.0486857002145086e-08
1201,10717374,0x0F8F3fbAA732bBf83C23616FED9AEF29Fa0Bb29b,9.818209743e-08,9.293631302103315e-08,3.394320355819155e-08,9.509104871450001e-08,3.0910487155e-09,False,4.0486857002145086e-08
1202,10632815,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,1.261e-07,1.3223061962718e-07,4.111863838253682e-08,1.508499999995e-07,4.960002520160701e-08,False,4.048685803500688e-08
1203,10797523,0x25b2A252C07A1e930a0bc87Cf250ca6DF007eA84,1.55000000001e-07,1.4713720762608608e-07,9.170028619987555e-08,1.55e-07,1.0000018035725066e-18,False,4.048685844815159e-08
1204,10889796,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,1.70000000001e-07,1.7281826486574625e-07,8.676496512869104e-08,1.8474999999975003e-07,2.2219079639003387e-08,False,4.048685844815159e-08
1205,10609267,0x3fe2b35AC0fe784a56b5A9E2eA147Af90E200B99,6.2000000001e-08,4.91720291067045e-08,1.7784070580543297e-08,6.2e-08,1.0000018035725066e-18,False,4.048685617585565e-08
1206,11037520,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,2.4000000088e-08,4.273973721745073e-08,1.0280522204345901e-07,2.4000000088e-08,0.0,False,4.0486855142993866e-08
1207,10911248,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,1.75000000088e-07,1.9734171757275415e-07,1.0817342394641785e-07,1.75000000088e-07,0.0,False,4.048685927444102e-08
1208,10836315,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,1.925126649634e-06,1.593899340089756e-07,1.668928664387916e-07,1.3045368706655e-06,6.205897789684999e-07,False,4.048685803500688e-08
1209,10821057,0x17ab75b3BD6B9872Fe8d021d6d72bab32f91aAEf,8.7999999999e-08,1.277348051212104e-07,5.464185425599879e-07,8.7999999999e-08,0.0,False,4.048685679557273e-08
1210,11005906,0x7d3B97857B3200694dc161729605af6880Db9cD5,1.54584e-07,1.0375522267359145e-07,1.9280908879297927e-07,1.2478099999999998e-07,1.764591179282046e-08,False,4.048685762186216e-08
1211,10977665,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,9.2400000321e-08,1.1593701401527315e-07,2.370875140284837e-07,1.314605496993e-06,1.222205496672e-06,False,4.0486857002145086e-08
1212,11139621,0x7777772709517304d481AB92081069a1cB163aF7,1.12749999999e-07,6.744451823759762e-08,3.1349103777349097e-08,9.315877801583332e-08,1.8618994295793928e-08,False,4.0486855969283294e-08
1213,10665900,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,2.04481452153e-07,1.2459272648008813e-07,6.195809523677864e-08,2.02240726076e-07,2.2407260770000052e-09,False,4.048685968758574e-08
1214,10720113,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,2.15414979403e-07,6.939655551188038e-08,3.7637549295660167e-08,1.379574898175e-07,7.74574895855e-08,False,4.048685617585565e-08
1215,10384526,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,6.8705502955e-08,6.103482201698296e-08,4.113762372031715e-07,5.63527515935e-08,1.2352751361500002e-08,False,4.048685555613858e-08
1216,10628225,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,7.1000000002e-08,7.545642419239806e-08,2.6307988022422037e-08,6.92500000005e-08,1.7499999999999991e-09,False,4.0486856382428015e-08
1217,11209466,0x77777752B0D500dB1ce2E715fc124494d8BF78f3,8.4999999999e-08,2.6647958219431625e-08,2.1140874861751978e-08,8.2499999999e-08,2.5000000000000025e-09,False,4.048685679557273e-08
1218,10639039,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,1.50999999999e-07,1.556410404141076e-07,4.912875781513654e-08,5.3851105229925e-07,6.746540443754445e-07,False,4.048685803500688e-08
1219,10584579,0xb55DBB4dA8eE8Ee4D101B476DF1160065b81e12A,6.7000000008e-08,5.7460605113634655e-08,2.1621129539671677e-08,8.3500000008e-08,1.6499999999999996e-08,False,4.048685617585565e-08
1220,10444697,0x258726BDA77a0e0239b8E13B92f1d543659AD013,3.5661799758e-08,2.920928780885714e-08,1.245730313873401e-08,3.28308998785e-08,2.8308998794999996e-09,False,4.048685555613858e-08
1221,11288278,0x66486776A384678aF8588C4039957B8194503eaE,3.05133097643e-07,4.944797459049241e-08,1.1094901978980253e-07,1.7106654882150002e-07,1.340665488215e-07,False,4.048685555613858e-08
1222,10858889,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,5.307640444686e-06,1.8959244633145344e-07,1.8112384731270125e-07,1.4944101111727498e-06,2.201630121555799e-06,False,4.0486860720447525e-08
1223,10414412,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,2.8000000001e-08,3.059794383588034e-08,1.0994676864033394e-08,3.125e-08,5.629165124598851e-09,False,4.048685555613858e-08
1224,11076768,0x30b8235f492265A734347C0bF36E2FFcAD887be2,1.969471906927e-06,2.603411281045406e-08,6.449312528480923e-08,1.969471906927e-06,0.0,False,4.0486855142993866e-08
1225,10530184,0x86686711Cee8800d504c775258C9775d2887509f,1.11000000001e-07,9.986347814927022e-08,3.32899612053893e-07,1.0133333333366666e-07,1.3670731102468518e-08,False,4.048685762186216e-08
1226,11297026,0x7777771F3a0DFBfFe0E995cCe5fA175b1d7AeDee,2.83981973124e-07,7.101577958560704e-08,1.0570527657185606e-07,1.744909865615e-07,1.094909865625e-07,False,4.0486856382428015e-08
1227,11113037,0xa21caEbD27a296678176aC886735bfd18F875B8f,4.00000000013e-07,7.986825720274498e-08,2.242491790189264e-07,1.4239340820131667e-06,2.6428991648219863e-06,False,4.0486856382428015e-08
1228,11163334,0x20360C2E04afe0DCC526B1F6936246fce5A246ac,2.7000000001e-08,3.400068944109653e-08,4.187575475452894e-08,2.6999999999999997e-08,1.00000014921265e-18,False,4.048685555613858e-08
1229,11141254,0x075bd59cFB5aE6b13dd4072e55fCb4C8E186504c,3.1922500001e-08,3.341862885061713e-08,9.780260595567748e-08,2.846125e-08,3.4612500010000008e-09,False,4.0486855142993866e-08
1230,10711084,0x943E1B9a46Bce16703363D4ee0BDff04aecF6E1F,9.7000000002e-08,1.1727526677213387e-07,1.604687476150655e-07,1.41e-07,7.678867103942156e-08,False,4.048685720871744e-08
1231,11254583,0x261dCF783dBa9245018A43F06529EdBa11459E52,5.600001e-08,2.0633392161671683e-08,2.1860110557765687e-08,5.60000049995e-08,5.000500002495643e-15,False,4.048685555613858e-08
1232,10423933,0x1eF810335e1C0AF818487c2019A29ED2a3309810,6.1822251002e-08,4.499283133275533e-08,1.8761628437339936e-08,6.24137236114e-08,1.0212726171767585e-08,False,4.0486855969283294e-08
1233,10902948,0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,1.34200000234e-07,9.142792346821534e-08,3.981395839946291e-08,2.336000001165e-07,9.93999998835e-08,False,4.048685658900037e-08
1234,10869162,0x258726BDA77a0e0239b8E13B92f1d543659AD013,1.31249543606e-07,1.1857698543221718e-07,1.0933462986007205e-07,1.2812477180249999e-07,3.1247718035000062e-09,False,4.048685803500688e-08
1235,10880740,0x6aBb69ddbD56F8d57A9a202fFcDC8E74E1870612,6.00000000001e-07,5.11073535174554e-07,2.2442721888808053e-07,5.455e-07,5.450000000000002e-08,False,4.048686898334184e-08
1236,10628797,0x014c6a811D867430dFD1a52439DE25376aC83194,6.5000000002e-08,6.504129080415082e-08,1.835157772349798e-08,6.50000000005e-08,1.50000270535876e-18,False,4.0486856382428015e-08
1237,10893707,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,1.89815250408e-07,2.0053416402373495e-07,9.138611143073556e-08,1.859076252035e-07,3.907625204500012e-09,False,4.048685927444102e-08
1238,10576702,0xBf2E79E0436ebb66455CeaC22AC5A3aDD84B40c3,5.88e-07,4.934514547250481e-08,2.9829260066667256e-08,3.994999999995e-07,3.7167896093315935e-07,False,4.0486855969283294e-08
1239,11106575,0x295CCeE94016D96b81b28e4913Aa16d5a260D2a8,8.8600000232e-08,8.187007620806171e-08,3.045051096064612e-08,8.580000011550001e-08,2.517935676283254e-09,False,4.048685658900037e-08
1240,10763629,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,1.038080076448e-06,2.1942996340584106e-07,7.507843600884067e-08,6.440400382235e-07,3.940400382245e-07,False,4.048685906786866e-08
1241,11039852,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,5.6000000001e-08,6.079971988094095e-08,4.365908380994038e-08,7.474999999975e-08,3.166524119615032e-08,False,4.0486855969283294e-08
1242,10343364,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,2.8000000001e-08,3.256378928415889e-08,9.216750240101844e-09,2.8e-08,1.00000014921265e-18,False,4.048685555613858e-08
1243,10471570,0xED7cFbB8CACA87cE8EA6b4BF33288379C70b5210,6.9386644745e-08,7.199342858756985e-08,2.2161671906706638e-08,6.819332237199999e-08,1.1933223729999973e-09,False,4.0486856382428015e-08
1244,10628734,0x95c8A943a93A9c02779C2a3682acd00f3dEC9A64,6.6000000001e-08,6.038138223748542e-08,2.6165231121743232e-08,6.6e-08,1.0000018035725066e-18,False,4.0486856382428015e-08
1245,11237358,0xdD07249e403979Bd79848c27aa5454C7E66BdEe7,8.0850496672e-08,6.776311512814722e-08,3.817644165592403e-08,8.08502483355e-08,2.483365000043606e-13,False,4.048685658900037e-08
1246,11225773,0xa21caEbD27a296678176aC886735bfd18F875B8f,2.6000000013e-08,2.7678130146393693e-08,1.8158498279495077e-08,2.9256666751333336e-08,2.769793511134e-09,False,4.048685555613858e-08
1247,10644600,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,1.411e-07,1.8059709487738175e-07,5.459691320184312e-08,1.634539999995e-07,3.18613145365983e-08,False,4.048685803500688e-08
1248,11145021,0x001182890A094820eb9d4401693Ba0B9554F0f66,6.9000001562e-08,8.255309652997392e-08,2.4492406576828295e-08,6.9000001561e-08,9.999951861495015e-19,False,4.048685658900037e-08
1249,11067559,0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,3.04999999999e-07,6.719245486456209e-08,2.624155629931843e-08,3.04999999999e-07,0.0,False,4.0486855969283294e-08
1250,11091422,0x20360C2E04afe0DCC526B1F6936246fce5A246ac,4.5100000234e-08,5.500651808887676e-08,8.564339742915519e-08,4.5100000233e-08,9.999984948555303e-19,False,4.048685555613858e-08
1251,11126673,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,3.2027194062e-08,4.2017433036229234e-08,4.133041186344949e-08,3.2013597031e-08,1.3597030999999569e-11,False,4.048685555613858e-08
1252,10873474,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,1.65150000007e-07,1.832340445976902e-07,5.459308772077986e-07,6.574024725801999e-07,8.232414878911649e-07,False,4.0486858861296305e-08
1253,10861700,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,2.28000000007e-07,2.232529815263445e-07,9.682420694893964e-08,2.4020250783725e-07,1.6357214047016626e-08,False,4.0486860100730454e-08
1254,10817666,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,3.8295e-07,9.460334012898818e-08,5.169554940853561e-08,1.9703333333333336e-07,1.3165142316823707e-07,False,4.0486856382428015e-08
1255,10419913,0x76C6430BD401F0C15E073b2CD5D3b510ea720A95,8.4856974139e-08,6.9888989828328e-08,3.2032862256898656e-08,7.987031381975e-08,6.9938903630001494e-09,False,4.0486856382428015e-08
1256,10892700,0x4fCc2FF6c75923D33B4F5aF4C524461014B2EE1C,2.07000000007e-07,1.7164098818851478e-07,8.73489381048717e-08,2.0700000000300002e-07,3.999993979422121e-18,False,4.0486859481013376e-08
1257,11264777,0x7777771F3a0DFBfFe0E995cCe5fA175b1d7AeDee,2.6999999999e-08,2.1772052379508786e-08,3.279988306940931e-08,2.6385687498749998e-08,8.197729230487564e-09,False,4.0486855142993866e-08
1258,10741543,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,1.2000000156e-07,9.633551180095896e-08,2.9550074283115105e-08,1.2000000156e-07,0.0,False,4.0486857828434514e-08
1259,11277671,0x2576eaCB6a20127eb6543F63B83349892Cdf5538,7.800001e-08,9.446996333833123e-08,3.157243926805354e-07,7.800000499949999e-08,5.00049999918692e-15,False,4.0486856382428015e-08
1260,10711502,0x6255AcE9543d373A6bd49d5cE888591260Cc553b,1.08209611041e-07,9.384911099498424e-08,3.380701994631025e-08,1.0460480552e-07,3.604805520999999e-09,False,4.048685720871744e-08
1261,10764289,0x51db325B736aABEE2B614957AB93b9BB5261F954,2.755839202252e-06,1.473382717280809e-07,1.416748962570507e-07,7.9395038346575e-07,1.1327583346787222e-06,False,4.0486857828434514e-08
1262,10138405,0xE185E2Ab092e8a046cbb815174D9D6aAe1C91d9a,6.5911045948e-08,2.7799095195977755e-08,1.1349405642101817e-08,6.2171970136e-08,1.1690168568773012e-08,False,4.0486855969283294e-08
1263,10251802,0x1eF810335e1C0AF818487c2019A29ED2a3309810,1.2985266803e-07,3.961474069499909e-08,1.7764654792685503e-08,1.2985266803e-07,0.0,False,4.04868574152898e-08
1264,10810841,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,2.01041756996e-07,9.473523218616348e-08,9.57572212210104e-08,1.485208784975e-07,5.25208784985e-08,False,4.048685658900037e-08
1265,11097512,0x7d3B97857B3200694dc161729605af6880Db9cD5,1.22555125e-07,9.676625145968326e-08,9.601324666142937e-08,1.094025624995e-07,1.31525625005e-08,False,4.048685679557273e-08
1266,11012463,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,1.71e-07,6.956700143800477e-08,7.617236914428432e-08,2.92160639067875e-07,3.1733022516716123e-07,False,4.048685617585565e-08
1267,11123516,0x3829F1E9C2Da88beEbBd4273A574F1c5704F5c4a,6.2458074183e-08,3.3453897674825405e-08,3.923772375394038e-08,6.12290370915e-08,1.2290370915000054e-09,False,4.0486855142993866e-08
1268,10904183,0x17ab75b3BD6B9872Fe8d021d6d72bab32f91aAEf,1.19999999999e-07,1.3466091458704394e-07,1.0895535580908724e-07,1.5466666666566667e-07,4.761885714247619e-08,False,4.048685762186216e-08
1269,10972141,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,8.153535388e-08,7.127452024924912e-08,4.653773386495955e-08,2.4300584408375e-07,2.809690498101241e-07,False,4.0486856382428015e-08
1270,10653509,0xc2fc9cAe72e9163AE9aE17F39404cDC5338E6855,1.28000000002e-07,1.3201455767957987e-07,8.550627868828643e-08,5.265e-07,6.902222468161976e-07,False,4.048685803500688e-08
1271,10617028,0x0242333254a79D0f0c8dfc1Cb06d9EBAD2746e83,5.7999999999e-08,6.355617114956957e-08,1.2163684166626047e-07,6.487499999925e-08,1.1907849302469046e-08,False,4.0486855969283294e-08
1272,11013783,0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,4.44e-06,9.818150056670693e-08,1.6593843612491397e-07,7.02374999999625e-07,1.4170653599518422e-06,False,4.0486858861296305e-08
1273,11170029,0xc588D871437f576AB6BE795819c51E368061186d,2.0882e-08,2.651558089419052e-08,2.9643585369008548e-08,3.62704999995e-08,1.606394443315279e-08,False,4.0486855142993866e-08
1274,10876967,0x51db325B736aABEE2B614957AB93b9BB5261F954,8.05000666751e-07,5.692139220669531e-07,2.099050853374687e-07,8.213999268810667e-07,3.650792528610467e-07,False,4.048687352793371e-08
1275,10868249,0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,3.73e-07,1.1997979713279825e-07,6.57949386607961e-08,2.7429624999924997e-07,1.734999230329448e-07,False,4.048685762186216e-08
1276,10962836,0x470F932c3DD58b1a22197428838687e5809B5e41,3.26000000001e-07,1.4797190741571012e-07,9.700465981279066e-08,2.425e-07,8.3500000001e-08,False,4.048685844815159e-08
1277,11216953,0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,8.50534204334e-07,2.992716969929349e-08,5.766430895724979e-08,8.50534204334e-07,0.0,False,4.0486855142993866e-08
1278,10426643,0x1eF810335e1C0AF818487c2019A29ED2a3309810,6.4959000001e-08,5.358016809956858e-08,1.3763696931312035e-08,4.7038585651760004e-07,7.834823280579579e-07,False,4.048685617585565e-08
1279,11203124,0x2576eaCB6a20127eb6543F63B83349892Cdf5538,3.7000000001e-08,4.074814499525953e-08,2.2760220368633312e-08,3.7e-08,1.0000018035725066e-18,False,4.048685576271094e-08
1280,10705993,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,1.24860819108e-07,1.1748397143622985e-07,3.8210795088976604e-08,1.1593040955350001e-07,8.930409554500003e-09,False,4.048685762186216e-08
1281,10942500,0xf3AC79663aEb55fe462Fbf7Dc4Ef80A154f25020,3.233e-06,1.3825703212340487e-07,1.424599412949676e-07,1.6764999999994998e-06,1.5565000000005e-06,False,4.0486857828434514e-08
1282,10413500,0xaaa2e80AB7D7b3C216af30Fc8165E7823e74cc62,3.9000000001e-08,4.046912293560131e-08,1.4419682952436954e-08,4.1074999999999996e-08,5.269428337115897e-09,False,4.048685555613858e-08
1283,11179624,0x5D04C4e6D9F3f369355628fc55b15B303C38Bc14,5.5514743003e-08,4.210019820784626e-08,2.8337831036827137e-08,4.57573715015e-08,9.7573715015e-09,False,4.048685576271094e-08
